canonical_project_id,project_id,observation_month,physical_progress_pct,cumulative_expenditure_cr,expenditure_ratio_pct,progress_change_1m,progress_change_3m,progress_velocity_3m,expenditure_change_1m,expenditure_change_3m,expenditure_velocity_3m,cost_escalation_pct,expenditure_progress_gap
618024,618024,2026-04-01,83.0,0.0,0.0,0.0,11.0,3.6666666666666665,0.0,0.0,0.0,0.0,-83.0
618024,618024,2026-05-01,83.0,0.0,0.0,0.0,11.0,3.6666666666666665,0.0,0.0,0.0,0.0,-83.0
618024,618024,2026-06-01,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-83.0
618024,618024,2026-07-01,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-83.0
618025,618025,2026-01-01,96.0,0.0,0.0,,,,,,,0.0,-96.0
618025,618025,2026-02-01,96.0,0.0,0.0,0.0,,,0.0,,,0.0,-96.0
618025,618025,2026-03-01,96.0,141.81,73.60253282815177,0.0,,,141.81,,,0.0,-22.397467171848238
618025,618025,2026-04-01,96.0,141.81,73.60253282815177,0.0,0.0,0.0,0.0,141.81,47.27,0.0,-22.397467171848238
618025,618025,2026-05-01,96.0,141.81,73.60253282815177,0.0,0.0,0.0,0.0,141.81,47.27,0.0,-22.397467171848238
618025,618025,2026-06-01,96.0,141.82,73.60772304977424,0.0,0.0,0.0,0.0099999999999909,0.0099999999999909,0.0033333333333303,0.0,-22.392276950225764
618025,618025,2026-07-01,96.0,141.82,73.60772304977424,0.0,0.0,0.0,0.0,0.0099999999999909,0.0033333333333303,0.0,-22.392276950225764
618026,618026,2026-01-01,99.0,0.0,,,,,,,,,
618026,618026,2026-02-01,99.0,0.0,,0.0,,,0.0,,,,
618026,618026,2026-03-01,99.9,585.2,,0.9000000000000057,,,585.2,,,,
618026,618026,2026-04-01,99.9,585.2,,0.0,0.9000000000000057,0.3000000000000019,0.0,585.2,195.0666666666667,,
618026,618026,2026-05-01,99.9,585.2,,0.0,0.9000000000000057,0.3000000000000019,0.0,585.2,195.0666666666667,,
618027,618027,2026-02-01,65.0,0.0,0.0,,,,,,,0.0,-65.0
618027,618027,2026-03-01,65.0,0.0,0.0,0.0,,,0.0,,,0.0,-65.0
618027,618027,2026-04-01,65.0,0.0,0.0,0.0,,,0.0,,,0.0,-65.0
618027,618027,2026-05-01,85.0,0.0,0.0,20.0,20.0,6.666666666666667,0.0,0.0,0.0,0.0,-85.0
618027,618027,2026-06-01,90.0,0.0,0.0,5.0,25.0,8.333333333333334,0.0,0.0,0.0,0.0,-90.0
618027,618027,2026-07-01,90.0,198.15,44.46613706745658,0.0,25.0,8.333333333333334,198.15,198.15,66.05,0.0,-45.53386293254342
618028,618028,2026-02-01,20.0,24.04,7.198466882261349,,,,,,,0.0,-12.80153311773865
618028,618028,2026-03-01,20.0,37.36,11.186968499221464,0.0,,,13.32,,,0.0,-8.813031500778536
618028,618028,2026-04-01,20.0,40.61,12.160138938795066,0.0,,,3.25,,,0.0,-7.839861061204933
618028,618028,2026-05-01,31.0,48.88,14.63648341118697,11.0,11.0,3.6666666666666665,8.270000000000003,24.840000000000003,8.280000000000001,0.0,-16.363516588813027
618028,618028,2026-06-01,36.0,63.57,19.03521379805965,5.0,16.0,5.333333333333333,14.689999999999998,26.21,8.736666666666666,0.0,-16.96478620194035
618028,618028,2026-07-01,36.0,63.62,19.050185650976164,0.0,16.0,5.333333333333333,0.0499999999999971,23.01,7.669999999999999,0.0,-16.949814349023836
618029,618029,2026-01-01,78.0,195.06,62.507210151893865,,,,,,,-11.01542673016054,-15.492789848106137
618029,618029,2026-02-01,78.0,195.07,62.51041466384669,0.0,,,0.0099999999999909,,,-11.01542673016054,-15.489585336153311
618029,618029,2026-03-01,78.08,191.38,61.327949753252575,0.0799999999999983,,,-3.6899999999999977,,,-11.01542673016054,-16.752050246747423
618029,618029,2026-04-01,78.08,191.38,61.327949753252575,0.0,0.0799999999999983,0.0266666666666661,0.0,-3.680000000000007,-1.226666666666669,-11.01542673016054,-16.752050246747423
618029,618029,2026-05-01,81.62,191.38,61.327949753252575,3.5400000000000063,3.620000000000005,1.206666666666668,0.0,-3.6899999999999977,-1.229999999999999,-11.01542673016054,-20.29205024674743
618029,618029,2026-06-01,81.62,199.09,63.79862846888419,0.0,3.5400000000000063,1.1800000000000022,7.710000000000008,7.710000000000008,2.5700000000000025,-11.01542673016054,-17.821371531115815
618029,618029,2026-07-01,83.33,203.12,65.0900467858745,1.7099999999999935,5.25,1.75,4.030000000000001,11.740000000000007,3.913333333333336,-11.01542673016054,-18.23995321412549
618030,618030,2026-01-01,0.0,3.58,,,,,,,,,
618030,618030,2026-02-01,0.0,3.58,,0.0,,,0.0,,,,
618030,618030,2026-03-01,0.0,3.58,,0.0,,,0.0,,,,
618030,618030,2026-04-01,0.0,3.58,,0.0,0.0,0.0,0.0,0.0,0.0,,
618030,618030,2026-05-01,0.0,3.58,,0.0,0.0,0.0,0.0,0.0,0.0,,
618030,618030,2026-06-01,0.0,3.78,,0.0,0.0,0.0,0.1999999999999997,0.1999999999999997,0.0666666666666665,,
618031,618031,2026-01-01,0.0,333.48,64.50789229340761,,,,,,,0.0,64.50789229340761
618031,618031,2026-02-01,75.0,105.04,20.318786753327142,75.0,,,-228.44,,,0.0,-54.68121324667285
618031,618031,2026-03-01,75.0,105.04,20.318786753327142,0.0,,,0.0,,,0.0,-54.68121324667285
618031,618031,2026-04-01,75.0,105.08,20.326524295883623,0.0,75.0,25.0,0.039999999999992,-228.40000000000003,-76.13333333333334,0.0,-54.67347570411637
618031,618031,2026-05-01,98.0,105.08,20.326524295883623,23.0,23.0,7.666666666666667,0.0,0.039999999999992,0.0133333333333306,0.0,-77.67347570411637
618031,618031,2026-06-01,98.0,121.75,23.55114515629836,0.0,23.0,7.666666666666667,16.67,16.709999999999994,5.569999999999998,0.0,-74.44885484370164
618031,618031,2026-07-01,98.0,121.75,23.55114515629836,0.0,23.0,7.666666666666667,0.0,16.67,5.556666666666668,0.0,-74.44885484370164
618033,618033,2026-01-01,48.0,153.63,,,,,,,,,
618033,618033,2026-02-01,50.0,156.97,,2.0,,,3.3400000000000034,,,,
618033,618033,2026-03-01,51.37,156.97,,1.3699999999999974,,,0.0,,,,
618033,618033,2026-04-01,51.37,165.43,,0.0,3.369999999999997,1.1233333333333324,8.460000000000008,11.800000000000011,3.933333333333337,,
618033,618033,2026-05-01,51.37,165.43,,0.0,1.3699999999999974,0.4566666666666658,0.0,8.460000000000008,2.8200000000000025,,
618033,618033,2026-06-01,51.37,171.91,,0.0,0.0,0.0,6.47999999999999,14.939999999999998,4.98,,
618034,618034,2026-01-01,17.0,4.87,2.80449179383818,,,,,,,0.0,-14.19550820616182
618034,618034,2026-02-01,20.0,4.87,2.80449179383818,3.0,,,0.0,,,0.0,-17.19550820616182
618034,618034,2026-03-01,20.0,8.07,4.647279009501872,0.0,,,3.2,,,0.0,-15.352720990498128
618034,618034,2026-04-01,20.0,8.07,4.647279009501872,0.0,3.0,1.0,0.0,3.2,1.0666666666666669,0.0,-15.352720990498128
618034,618034,2026-05-01,20.0,8.07,4.647279009501872,0.0,0.0,0.0,0.0,3.2,1.0666666666666669,0.0,-15.352720990498128
618034,618034,2026-06-01,20.0,11.38,6.553412035704002,0.0,0.0,0.0,3.3100000000000005,3.3100000000000005,1.1033333333333335,0.0,-13.446587964295995
618034,618034,2026-07-01,20.0,11.38,6.553412035704002,0.0,0.0,0.0,0.0,3.3100000000000005,1.1033333333333335,0.0,-13.446587964295995
618035,618035,2026-02-01,49.0,0.0,0.0,,,,,,,0.0,-49.0
618035,618035,2026-03-01,49.53,0.0,0.0,0.5300000000000011,,,0.0,,,0.0,-49.53
618035,618035,2026-04-01,53.0,0.0,0.0,3.469999999999999,,,0.0,,,0.0,-53.0
618035,618035,2026-05-01,53.0,0.0,0.0,0.0,4.0,1.3333333333333333,0.0,0.0,0.0,0.0,-53.0
618035,618035,2026-06-01,54.25,0.0,0.0,1.25,4.719999999999999,1.573333333333333,0.0,0.0,0.0,0.0,-54.25
618035,618035,2026-07-01,60.14,0.0,0.0,5.890000000000001,7.140000000000001,2.3800000000000003,0.0,0.0,0.0,0.0,-60.14
618036,618036,2026-02-01,25.0,0.0,0.0,,,,,,,0.0,-25.0
618036,618036,2026-03-01,25.3,0.0,0.0,0.3000000000000007,,,0.0,,,0.0,-25.3
618036,618036,2026-04-01,25.3,0.0,0.0,0.0,,,0.0,,,0.0,-25.3
618036,618036,2026-05-01,25.3,0.0,0.0,0.0,0.3000000000000007,0.1000000000000002,0.0,0.0,0.0,0.0,-25.3
618036,618036,2026-06-01,40.02,0.0,0.0,14.720000000000002,14.720000000000002,4.906666666666667,0.0,0.0,0.0,0.0,-40.02
618036,618036,2026-07-01,43.0,0.0,0.0,2.979999999999997,17.7,5.9,0.0,0.0,0.0,0.0,-43.0
618037,618037,2026-01-01,0.0,121.22,33.71717846016912,,,,,,,-18.25746896457642,33.71717846016912
618037,618037,2026-02-01,74.0,163.34,45.43279928793948,74.0,,,42.120000000000005,,,-18.25746896457642,-28.56720071206052
618037,618037,2026-03-01,78.9,178.83,49.741321762349806,4.900000000000006,,,15.490000000000007,,,-18.25746896457642,-29.1586782376502
618037,618037,2026-04-01,82.0,178.83,49.741321762349806,3.0999999999999943,82.0,27.33333333333333,0.0,57.610000000000014,19.203333333333337,-18.25746896457642,-32.258678237650194
618037,618037,2026-05-01,82.0,199.72,55.5518469069871,0.0,8.0,2.6666666666666665,20.889999999999983,36.38,12.126666666666663,-18.25746896457642,-26.4481530930129
618037,618037,2026-06-01,86.54,213.04,59.25678682688028,4.540000000000006,7.640000000000001,2.546666666666667,13.319999999999991,34.20999999999998,11.403333333333329,-18.25746896457642,-27.283213173119726
618037,618037,2026-07-01,90.2,213.12,59.279038718291055,3.6599999999999966,8.200000000000003,2.7333333333333343,0.0800000000000125,34.28999999999999,11.429999999999998,-18.25746896457642,-30.920961281708948
618038,618038,2026-01-01,0.0,0.0,0.0,,,,,,,0.0,0.0
618038,618038,2026-02-01,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0
618038,618038,2026-03-01,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0
618038,618038,2026-04-01,3.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,-3.0
618038,618038,2026-05-01,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,-3.0
618038,618038,2026-06-01,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,-3.0
618038,618038,2026-07-01,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0
618039,618039,2026-01-01,14.0,0.0,0.0,,,,,,,0.0,-14.0
618039,618039,2026-02-01,21.0,0.0,0.0,7.0,,,0.0,,,0.0,-21.0
618039,618039,2026-03-01,21.64,0.0,0.0,0.6400000000000006,,,0.0,,,0.0,-21.64
618039,618039,2026-04-01,29.64,0.0,0.0,8.0,15.64,5.213333333333334,0.0,0.0,0.0,0.0,-29.64
618039,618039,2026-05-01,30.29,0.0,0.0,0.6499999999999986,9.29,3.0966666666666662,0.0,0.0,0.0,0.0,-30.29
618039,618039,2026-06-01,31.75,0.0,0.0,1.4600000000000009,10.11,3.37,0.0,0.0,0.0,0.0,-31.75
618039,618039,2026-07-01,31.75,0.0,0.0,0.0,2.1099999999999994,0.7033333333333331,0.0,0.0,0.0,0.0,-31.75
618040,618040,2026-02-01,42.0,0.0,0.0,,,,,,,0.0,-42.0
618040,618040,2026-03-01,42.0,0.0,0.0,0.0,,,0.0,,,0.0,-42.0
618040,618040,2026-04-01,42.0,0.0,0.0,0.0,,,0.0,,,0.0,-42.0
618040,618040,2026-05-01,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.0
618040,618040,2026-06-01,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.0
618040,618040,2026-07-01,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.0
618041,618041,2026-01-01,0.0,0.0,0.0,,,,,,,0.0,0.0
618041,618041,2026-02-01,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0
618041,618041,2026-03-01,2.0,0.0,0.0,2.0,,,0.0,,,0.0,-2.0
618041,618041,2026-04-01,2.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.0,0.0,0.0,0.0,-2.0
618041,618041,2026-05-01,2.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.0,0.0,0.0,0.0,-2.0
618041,618041,2026-06-01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
618041,618041,2026-07-01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
618042,618042,2026-01-01,34.0,0.0,0.0,,,,,,,0.0,-34.0
618042,618042,2026-02-01,34.0,0.0,0.0,0.0,,,0.0,,,0.0,-34.0
618042,618042,2026-03-01,42.78,0.0,0.0,8.780000000000001,,,0.0,,,0.0,-42.78
618042,618042,2026-04-01,42.78,0.0,0.0,0.0,8.780000000000001,2.926666666666667,0.0,0.0,0.0,0.0,-42.78
618042,618042,2026-05-01,42.78,0.0,0.0,0.0,8.780000000000001,2.926666666666667,0.0,0.0,0.0,0.0,-42.78
618042,618042,2026-06-01,42.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.78
618042,618042,2026-07-01,50.25,49.03,29.921884535579157,7.469999999999999,7.469999999999999,2.49,49.03,49.03,16.343333333333334,0.0,-20.328115464420847
618043,618043,2026-02-01,97.0,0.0,0.0,,,,,,,6.41916605705926,-97.0
618043,618043,2026-03-01,87.5,0.0,0.0,-9.5,,,0.0,,,6.41916605705926,-87.5
618043,618043,2026-04-01,87.5,0.0,0.0,0.0,,,0.0,,,6.41916605705926,-87.5
618043,618043,2026-05-01,88.0,0.0,0.0,0.5,-9.0,-3.0,0.0,0.0,0.0,6.41916605705926,-88.0
618043,618043,2026-06-01,88.0,0.0,0.0,0.0,0.5,0.1666666666666666,0.0,0.0,0.0,6.41916605705926,-88.0
618043,618043,2026-07-01,88.0,0.0,0.0,0.0,0.5,0.1666666666666666,0.0,0.0,0.0,6.41916605705926,-88.0
618044,618044,2026-04-01,0.0,0.0,0.0,,,,,,,0.0,0.0
618044,618044,2026-05-01,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0
618044,618044,2026-06-01,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0
618044,618044,2026-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618045,618045,2026-01-01,67.0,71.77,,,,,,,,,
618045,618045,2026-02-01,67.0,71.77,,0.0,,,0.0,,,,
618045,618045,2026-03-01,67.0,71.77,,0.0,,,0.0,,,,
618045,618045,2026-04-01,67.0,71.77,,0.0,0.0,0.0,0.0,0.0,0.0,,
618045,618045,2026-05-01,67.0,71.77,,0.0,0.0,0.0,0.0,0.0,0.0,,
618046,618046,2026-01-01,95.0,0.0,,,,,,,,,
618046,618046,2026-02-01,95.0,0.0,,0.0,,,0.0,,,,
618046,618046,2026-03-01,95.88,0.0,,0.8799999999999955,,,0.0,,,,
618046,618046,2026-04-01,95.88,0.0,,0.0,0.8799999999999955,0.2933333333333318,0.0,0.0,0.0,,
618046,618046,2026-05-01,95.88,0.0,,0.0,0.8799999999999955,0.2933333333333318,0.0,0.0,0.0,,
618047,618047,2026-02-01,48.0,0.0,0.0,,,,,,,0.0,-48.0
618047,618047,2026-03-01,71.5,0.0,0.0,23.5,,,0.0,,,0.0,-71.5
618047,618047,2026-04-01,72.2,0.0,0.0,0.7000000000000028,,,0.0,,,0.0,-72.2
618047,618047,2026-05-01,79.44,0.0,0.0,7.239999999999995,31.44,10.48,0.0,0.0,0.0,0.0,-79.44
618047,618047,2026-06-01,83.46,0.0,0.0,4.019999999999996,11.959999999999994,3.9866666666666646,0.0,0.0,0.0,0.0,-83.46
618047,618047,2026-07-01,88.56,0.0,0.0,5.1000000000000085,16.36,5.453333333333333,0.0,0.0,0.0,0.0,-88.56
618049,618049,2026-02-01,58.0,64.87,35.36884575541138,,,,,,,0.0,-22.631154244588625
618049,618049,2026-03-01,95.0,64.87,35.36884575541138,37.0,,,0.0,,,0.0,-59.63115424458862
618049,618049,2026-04-01,95.0,64.87,35.36884575541138,0.0,,,0.0,,,0.0,-59.63115424458862
618049,618049,2026-05-01,95.0,64.87,35.36884575541138,0.0,37.0,12.333333333333334,0.0,0.0,0.0,0.0,-59.63115424458862
618049,618049,2026-06-01,98.0,64.87,35.36884575541138,3.0,3.0,1.0,0.0,0.0,0.0,0.0,-62.63115424458862
618049,618049,2026-07-01,98.0,64.95,35.41246387874162,0.0,3.0,1.0,0.0799999999999983,0.0799999999999983,0.0266666666666661,0.0,-62.58753612125838
618050,618050,2026-01-01,98.0,146.64,,,,,,,,,
618050,618050,2026-02-01,98.0,146.64,,0.0,,,0.0,,,,
618050,618050,2026-03-01,98.16,146.64,,0.1599999999999966,,,0.0,,,,
618050,618050,2026-04-01,98.16,146.64,,0.0,0.1599999999999966,0.0533333333333322,0.0,0.0,0.0,,
618050,618050,2026-05-01,98.16,146.64,,0.0,0.1599999999999966,0.0533333333333322,0.0,0.0,0.0,,
618051,618051,2026-01-01,98.0,74.87,,,,,,,,,
618051,618051,2026-06-01,98.38,145.49,,0.3799999999999954,,,70.62,,,,
618052,618052,2026-01-01,5.0,0.0,0.0,,,,,,,0.0,-5.0
618052,618052,2026-02-01,5.0,0.0,0.0,0.0,,,0.0,,,0.0,-5.0
618052,618052,2026-03-01,9.41,0.0,0.0,4.41,,,0.0,,,0.0,-9.41
618052,618052,2026-04-01,18.72,0.0,0.0,9.31,13.72,4.573333333333333,0.0,0.0,0.0,0.0,-18.72
618052,618052,2026-05-01,18.72,0.0,0.0,0.0,13.72,4.573333333333333,0.0,0.0,0.0,0.0,-18.72
618052,618052,2026-06-01,28.78,0.0,0.0,10.060000000000002,19.37,6.456666666666667,0.0,0.0,0.0,0.0,-28.78
618052,618052,2026-07-01,37.7,0.0,0.0,8.920000000000002,18.980000000000004,6.326666666666668,0.0,0.0,0.0,0.0,-37.7
618053,618053,2026-01-01,0.0,0.0,0.0,,,,,,,0.0,0.0
618053,618053,2026-02-01,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0
618053,618053,2026-03-01,17.53,0.0,0.0,17.53,,,0.0,,,0.0,-17.53
618053,618053,2026-04-01,20.63,0.0,0.0,3.099999999999998,20.63,6.876666666666666,0.0,0.0,0.0,0.0,-20.63
618053,618053,2026-05-01,26.07,0.0,0.0,5.440000000000001,26.07,8.69,0.0,0.0,0.0,0.0,-26.07
618053,618053,2026-06-01,30.55,0.0,0.0,4.48,13.02,4.34,0.0,0.0,0.0,0.0,-30.55
618053,618053,2026-07-01,33.55,0.0,0.0,2.9999999999999964,12.919999999999998,4.306666666666666,0.0,0.0,0.0,0.0,-33.55
618054,618054,2026-01-01,42.0,80.95,15.697415113731116,,,,,,,0.0,-26.30258488626888
618054,618054,2026-02-01,44.0,96.46,18.70503597122302,2.0,,,15.509999999999993,,,0.0,-25.29496402877698
618054,618054,2026-03-01,44.0,104.56,20.27574705734065,0.0,,,8.100000000000009,,,0.0,-23.72425294265935
618054,618054,2026-04-01,46.0,104.56,20.27574705734065,2.0,4.0,1.3333333333333333,0.0,23.61,7.87,0.0,-25.72425294265935
618054,618054,2026-05-01,52.0,118.71,23.019643584323912,6.0,8.0,2.6666666666666665,14.149999999999991,22.25,7.416666666666667,0.0,-28.980356415676088
618054,618054,2026-06-01,54.0,118.72,23.02158273381295,2.0,10.0,3.333333333333333,0.0100000000000051,14.159999999999997,4.719999999999999,0.0,-30.97841726618705
618054,618054,2026-07-01,56.0,128.55,24.92776668153348,2.0,10.0,3.333333333333333,9.830000000000013,23.99000000000001,7.99666666666667,0.0,-31.072233318466523
618055,618055,2026-01-01,66.0,0.0,0.0,,,,,,,0.0,-66.0
618055,618055,2026-02-01,66.0,0.0,0.0,0.0,,,0.0,,,0.0,-66.0
618055,618055,2026-03-01,70.7,0.0,0.0,4.700000000000003,,,0.0,,,0.0,-70.7
618055,618055,2026-04-01,73.0,0.0,0.0,2.299999999999997,7.0,2.333333333333333,0.0,0.0,0.0,0.0,-73.0
618055,618055,2026-05-01,73.0,0.0,0.0,0.0,7.0,2.333333333333333,0.0,0.0,0.0,0.0,-73.0
618055,618055,2026-06-01,75.0,0.0,0.0,2.0,4.299999999999997,1.4333333333333325,0.0,0.0,0.0,0.0,-75.0
618055,618055,2026-07-01,78.0,66.96,29.737531642758803,3.0,5.0,1.6666666666666667,66.96,66.96,22.32,0.0,-48.2624683572412
618056,618056,2026-01-01,49.0,84.14,17.369225052640267,,,,,,,-4.950456195428227,-31.630774947359733
618056,618056,2026-02-01,52.0,90.01,18.58098344411874,3.0,,,5.8700000000000045,,,-4.950456195428227,-33.41901655588126
618056,618056,2026-03-01,54.0,98.47,20.32740184137732,2.0,,,8.459999999999994,,,-4.950456195428227,-33.672598158622684
618056,618056,2026-04-01,56.0,98.47,20.32740184137732,2.0,7.0,2.333333333333333,0.0,14.329999999999998,4.776666666666666,-4.950456195428227,-35.672598158622684
618056,618056,2026-05-01,56.0,106.67,22.020147805623218,0.0,4.0,1.3333333333333333,8.200000000000003,16.659999999999997,5.553333333333332,-4.950456195428227,-33.97985219437678
618056,618056,2026-06-01,60.0,115.2,23.781016473308288,4.0,6.0,2.0,8.530000000000001,16.730000000000004,5.576666666666668,-4.950456195428227,-36.21898352669172
618056,618056,2026-07-01,62.0,120.57,24.889558647454685,2.0,6.0,2.0,5.36999999999999,22.099999999999994,7.366666666666664,-4.950456195428227,-37.11044135254532
618057,618057,2026-01-01,43.0,0.0,0.0,,,,,,,0.0,-43.0
618057,618057,2026-02-01,43.0,0.0,0.0,0.0,,,0.0,,,0.0,-43.0
618057,618057,2026-03-01,46.0,0.0,0.0,3.0,,,0.0,,,0.0,-46.0
618057,618057,2026-04-01,49.22,0.0,0.0,3.219999999999999,6.219999999999999,2.073333333333333,0.0,0.0,0.0,0.0,-49.22
618057,618057,2026-05-01,50.0,0.0,0.0,0.7800000000000011,7.0,2.333333333333333,0.0,0.0,0.0,0.0,-50.0
618057,618057,2026-06-01,52.0,0.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,-52.0
618057,618057,2026-07-01,54.0,31.42,16.59711584174106,2.0,4.780000000000001,1.5933333333333335,31.42,31.42,10.473333333333334,0.0,-37.40288415825894
618059,618059,2026-01-01,34.0,0.0,0.0,,,,,,,0.0,-34.0
618059,618059,2026-02-01,34.0,0.0,0.0,0.0,,,0.0,,,0.0,-34.0
618059,618059,2026-03-01,34.15,0.0,0.0,0.1499999999999985,,,0.0,,,0.0,-34.15
618059,618059,2026-04-01,34.15,0.0,0.0,0.0,0.1499999999999985,0.0499999999999995,0.0,0.0,0.0,0.0,-34.15
618059,618059,2026-05-01,34.15,0.0,0.0,0.0,0.1499999999999985,0.0499999999999995,0.0,0.0,0.0,0.0,-34.15
618059,618059,2026-06-01,34.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.15
618059,618059,2026-07-01,34.15,111.48,33.97641035018744,0.0,0.0,0.0,111.48,111.48,37.16,0.0,-0.1735896498125626
618060,618060,2026-01-01,87.0,129.49,41.08054947495321,,,,,,,0.0,-45.91945052504679
618060,618060,2026-02-01,87.0,129.49,41.08054947495321,0.0,,,0.0,,,0.0,-45.91945052504679
618060,618060,2026-03-01,87.0,129.54,41.096411915865616,0.0,,,0.0499999999999829,,,0.0,-45.903588084134384
618060,618060,2026-04-01,87.0,129.54,41.096411915865616,0.0,0.0,0.0,0.0,0.0499999999999829,0.0166666666666609,0.0,-45.903588084134384
618060,618060,2026-05-01,87.0,129.54,41.096411915865616,0.0,0.0,0.0,0.0,0.0499999999999829,0.0166666666666609,0.0,-45.903588084134384
618060,618060,2026-06-01,87.0,143.35,45.47761809587259,0.0,0.0,0.0,13.810000000000002,13.810000000000002,4.603333333333334,0.0,-41.52238190412741
618060,618060,2026-07-01,89.0,162.16,51.44506836712034,2.0,2.0,0.6666666666666666,18.81,32.620000000000005,10.873333333333337,0.0,-37.55493163287966
618061,618061,2026-01-01,0.0,24.63,6.378185208203853,,,,,,,0.0,6.378185208203853
618061,618061,2026-02-01,0.0,24.63,6.378185208203853,0.0,,,0.0,,,0.0,6.378185208203853
618061,618061,2026-03-01,53.2,30.86,7.991506111456391,53.2,,,6.23,,,0.0,-45.208493888543615
618061,618061,2026-04-01,56.86,30.86,7.991506111456391,3.6599999999999966,56.86,18.953333333333333,0.0,6.23,2.0766666666666667,0.0,-48.86849388854361
618061,618061,2026-05-01,58.42,30.86,7.991506111456391,1.5600000000000025,58.42,19.473333333333333,0.0,6.23,2.0766666666666667,0.0,-50.42849388854361
618061,618061,2026-06-01,62.5,57.06,14.776258545680546,4.079999999999998,9.299999999999995,3.099999999999999,26.200000000000003,26.200000000000003,8.733333333333334,0.0,-47.72374145431945
618061,618061,2026-07-01,62.5,57.23,14.82028174849803,0.0,5.640000000000001,1.88,0.1699999999999946,26.37,8.79,0.0,-47.67971825150197
618062,618062,2026-01-01,84.0,0.0,,,,,,,,,
618062,618062,2026-02-01,84.0,0.0,,0.0,,,0.0,,,,
618062,618062,2026-03-01,99.64,0.0,,15.64,,,0.0,,,,
618062,618062,2026-04-01,99.64,0.0,,0.0,15.64,5.213333333333334,0.0,0.0,0.0,,
618062,618062,2026-05-01,99.64,0.0,,0.0,15.64,5.213333333333334,0.0,0.0,0.0,,
618063,618063,2026-01-01,90.0,112.46,32.713733019169794,,,,,,,31.024888516217548,-57.286266980830206
618063,618063,2026-02-01,90.0,112.46,32.713733019169794,0.0,,,0.0,,,31.024888516217548,-57.286266980830206
618063,618063,2026-03-01,90.0,112.46,32.713733019169794,0.0,,,0.0,,,31.024888516217548,-57.286266980830206
618063,618063,2026-04-01,92.0,112.46,32.713733019169794,2.0,2.0,0.6666666666666666,0.0,0.0,0.0,31.024888516217548,-59.286266980830206
618063,618063,2026-05-01,92.0,115.39,33.5660470663525,0.0,2.0,0.6666666666666666,2.930000000000007,2.930000000000007,0.9766666666666688,31.024888516217548,-58.4339529336475
