canonical_project_id,project_id,base_risk_score,anomaly_score,trajectory_risk_score,data_confidence_score,final_risk_score,risk_category,future_deterioration_probability,predicted_future_deterioration,risk_explanation,predictive_risk_band
611047,611047,0.0,-0.11997599505021567,10.0,90.0,1.58,LOW,0.4721,0,Limited Adverse Evidence,WATCH
611142,611142,100.0,-0.13049571252206366,30.0,32.9,78.42,REVIEW_DATA,0.1026,0,Data review is required before risk escalation.,LOW_PREDICTIVE_SIGNAL
611452,611452,100.0,-0.13434201838644594,60.0,60.7,83.16,CRITICAL,0.406,0,Progress Stagnation,WATCH
611495,611495,40.69,-0.0676874292920766,85.0,90.0,43.4,MEDIUM,0.4999,0,Progress Deterioration,WATCH
611509,611509,12.63,-0.07342778702691638,30.0,90.0,14.04,LOW,0.1777,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
611570,611570,21.63,-0.12580746656400732,30.0,90.0,20.67,LOW,0.2195,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
611586,611586,73.78,-0.04136788054319146,60.0,90.0,63.84,HIGH,0.4534,0,High Cost Escalation; Progress Stagnation,WATCH
611602,611602,0.0,-0.10551535694058645,10.0,90.0,1.58,LOW,0.4722,0,Limited Adverse Evidence,WATCH
611669,611669,21.92,-0.05184360035292257,30.0,90.0,20.89,LOW,0.2674,0,High Expenditure Progress Gap,LOW_PREDICTIVE_SIGNAL
611698,611698,24.23,-0.08849323830616562,30.0,90.0,22.59,LOW,0.2008,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
611699,611699,31.77,-0.09023265193872637,60.0,90.0,32.88,MEDIUM,0.2039,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
611716,611716,34.45,-0.0893856546928366,60.0,77.1,34.86,MEDIUM,0.4353,0,Progress Stagnation,WATCH
611735,611735,0.83,-0.0945230819236409,10.0,90.0,2.19,LOW,0.2833,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
611751,611751,57.14,0.01885254698783262,85.0,90.0,66.05,HIGH,0.1644,0,High Expenditure Progress Gap; Progress Deterioration,LOW_PREDICTIVE_SIGNAL
611752,611752,57.14,0.003311564526537303,85.0,85.7,66.05,HIGH,0.1776,0,High Expenditure Progress Gap; Progress Deterioration,LOW_PREDICTIVE_SIGNAL
611754,611754,57.14,-0.03608154396139879,85.0,90.0,55.52,HIGH,0.1594,0,High Expenditure Progress Gap; Progress Deterioration,LOW_PREDICTIVE_SIGNAL
611849,611849,100.0,-0.13050814747085737,30.0,32.9,78.42,REVIEW_DATA,0.3764,0,Data review is required before risk escalation.,WATCH
611855,611855,30.17,-0.11965544415776114,30.0,90.0,26.97,LOW,0.482,0,Limited Adverse Evidence,WATCH
611861,611861,1.38,-0.12980924216863438,30.0,60.7,5.75,LOW,0.2112,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
611864,611864,25.43,-0.09869194183345187,30.0,90.0,23.47,LOW,0.4635,0,Limited Adverse Evidence,WATCH
611884,611884,0.49,-0.12199391612064087,30.0,90.0,5.1,LOW,0.4776,0,Limited Adverse Evidence,WATCH
611917,611917,48.99,-0.06986889642566052,30.0,90.0,40.83,MEDIUM,0.1196,0,High Cost Escalation,LOW_PREDICTIVE_SIGNAL
611918,611918,0.0,-0.03320188192226503,10.0,90.0,1.58,LOW,0.0475,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
611927,611927,35.71,-0.12770887009977688,60.0,90.0,35.79,MEDIUM,0.4455,0,Progress Stagnation,WATCH
611929,611929,35.71,-0.08682146310200828,60.0,90.0,35.79,MEDIUM,0.0802,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
611930,611930,3.54,-0.059092797205959724,30.0,90.0,7.35,LOW,0.1849,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
611943,611943,35.71,-0.08964596474037773,60.0,90.0,35.79,MEDIUM,0.3781,0,Progress Stagnation,WATCH
611944,611944,,-0.1337008887481288,,24.3,0.0,REVIEW_DATA,0.1818,0,Data review is required before risk escalation.,LOW_PREDICTIVE_SIGNAL
611945,611945,3.34,-0.0645830896905541,10.0,90.0,4.04,LOW,0.0249,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
611947,611947,0.0,-0.08354704820063452,10.0,52.1,1.58,LOW,0.1047,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
611948,611948,31.76,-0.09757373696587124,30.0,56.4,28.14,LOW,0.4372,0,Limited Adverse Evidence,WATCH
611949,611949,29.59,-0.1047238888448282,30.0,90.0,26.54,LOW,0.0213,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
611950,611950,,-0.13102993963979293,,24.3,0.0,REVIEW_DATA,0.1445,0,Data review is required before risk escalation.,LOW_PREDICTIVE_SIGNAL
611951,611951,58.58,-0.13049627286797266,30.0,32.9,47.9,REVIEW_DATA,0.0958,0,Data review is required before risk escalation.,LOW_PREDICTIVE_SIGNAL
611957,611957,0.0,-0.0935364221403458,10.0,90.0,1.58,LOW,0.4089,0,Limited Adverse Evidence,WATCH
611961,611961,19.88,-0.08498254559493179,30.0,77.1,19.39,LOW,0.8246,1,Limited Adverse Evidence,HIGH_PREDICTIVE_SIGNAL
611963,611963,0.0,-0.11855168752181489,10.0,90.0,1.58,LOW,0.0746,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
611966,611966,0.0,-0.10695631038473052,10.0,60.7,1.58,LOW,0.0924,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
611967,611967,49.31,0.018794823335353816,30.0,56.4,51.6,HIGH,0.1377,0,Anomalous Project Pattern,LOW_PREDICTIVE_SIGNAL
611970,611970,2.38,-0.06867304576540262,10.0,90.0,3.33,LOW,0.0432,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
611971,611971,9.81,-0.08778974205735318,10.0,90.0,8.81,LOW,0.1333,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
611974,611974,1.02,-0.0760950816458118,10.0,90.0,2.33,LOW,0.0887,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
611977,611977,100.0,-0.12779837869225058,60.0,60.7,83.16,CRITICAL,0.7038,1,Progress Stagnation,HIGH_PREDICTIVE_SIGNAL
611978,611978,100.0,-0.09146322440537946,60.0,60.7,83.16,CRITICAL,0.6808,1,Progress Stagnation,ELEVATED
611979,611979,100.0,-0.13531250397496536,60.0,60.7,83.16,CRITICAL,0.5017,1,Progress Stagnation,ELEVATED
612066,612066,43.01,-0.07927872105433142,30.0,57.9,36.43,MEDIUM,0.0446,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
612068,612068,35.71,-0.09835355294071646,30.0,57.9,31.05,LOW,0.4623,0,Limited Adverse Evidence,WATCH
612072,612072,43.05,-0.07093823610953603,30.0,90.0,36.46,MEDIUM,0.3027,0,High Expenditure Progress Gap,WATCH
612096,612096,40.71,-0.07857370893274379,30.0,90.0,34.73,MEDIUM,0.3836,0,High Expenditure Progress Gap,WATCH
612128,612128,0.0,-0.09775668009300487,10.0,90.0,1.58,LOW,0.1926,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
612132,612132,0.0,-0.09953991285466302,10.0,90.0,1.58,LOW,0.0835,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
612133,612133,33.57,-0.11873207301395156,30.0,90.0,29.47,LOW,0.3905,0,Limited Adverse Evidence,WATCH
612134,612134,1.22,-0.1072001759745192,10.0,90.0,2.48,LOW,0.1922,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
612138,612138,0.0,-0.09788228018066436,10.0,90.0,1.58,LOW,0.1422,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
612139,612139,1.48,-0.0740811466233709,10.0,90.0,2.67,LOW,0.1816,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
612140,612140,0.0,-0.07530301718680493,10.0,90.0,1.58,LOW,0.1244,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
612142,612142,0.0,-0.0680312668559705,30.0,90.0,4.74,LOW,0.0912,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
612151,612151,0.0,-0.13045572345799095,30.0,32.9,4.74,REVIEW_DATA,0.3456,0,Data review is required before risk escalation.,WATCH
612167,612167,21.43,0.21888064451746125,10.0,90.0,27.9,LOW,0.4184,0,High Expenditure Progress Gap; Anomalous Project Pattern,WATCH
612178,612178,40.83,-0.13049571252206366,30.0,32.9,34.82,REVIEW_DATA,0.284,0,Data review is required before risk escalation.,LOW_PREDICTIVE_SIGNAL
612183,612183,15.5,-0.0850886059198504,30.0,90.0,16.16,LOW,0.1587,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
612185,612185,100.0,-0.13049571252206366,,28.6,87.5,REVIEW_DATA,0.1026,0,Data review is required before risk escalation.,LOW_PREDICTIVE_SIGNAL
612186,612186,0.0,-0.09329944709785043,10.0,90.0,1.58,LOW,0.7526,1,Limited Adverse Evidence,HIGH_PREDICTIVE_SIGNAL
612188,612188,21.1,-0.1318158932181111,30.0,52.1,20.28,LOW,0.6183,1,Limited Adverse Evidence,ELEVATED
612194,612194,0.0,-0.1229730841081097,10.0,90.0,1.58,LOW,0.1988,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
612201,612201,60.55,-0.13048628686007635,30.0,52.1,49.35,MEDIUM,0.171,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
612211,612211,0.0,-0.08923157230157441,10.0,90.0,1.58,LOW,0.598,1,Limited Adverse Evidence,ELEVATED
612213,612213,25.72,-0.12917688444274855,30.0,90.0,23.69,LOW,0.2072,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
612259,612259,60.39,0.04919582485082463,10.0,90.0,56.6,HIGH,0.2086,0,High Cost Escalation; High Expenditure Progress Gap,LOW_PREDICTIVE_SIGNAL
612513,612513,37.07,-0.08932673030817229,60.0,90.0,36.79,MEDIUM,0.5153,1,Progress Stagnation,ELEVATED
612745,612745,0.0,-0.09036338193542326,10.0,90.0,1.58,LOW,0.5634,1,Limited Adverse Evidence,ELEVATED
612748,612748,0.0,-0.058993919314703824,10.0,90.0,1.58,LOW,0.2926,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
612781,612781,10.85,-0.11103327884311498,30.0,90.0,12.73,LOW,0.5648,1,Limited Adverse Evidence,ELEVATED
612786,612786,0.0,-0.08893948356070308,10.0,90.0,1.58,LOW,0.1754,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
612787,612787,0.0,-0.09389522808235895,10.0,90.0,1.58,LOW,0.0687,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
612788,612788,0.0,-0.09666944275441042,10.0,90.0,1.58,LOW,0.1225,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
612789,612789,0.0,-0.12380795483184015,10.0,90.0,1.58,LOW,0.1665,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
612790,612790,0.0,-0.11166667259223434,10.0,90.0,1.58,LOW,0.3462,0,Limited Adverse Evidence,WATCH
612791,612791,0.0,-0.10948305987162033,10.0,90.0,1.58,LOW,0.3157,0,Limited Adverse Evidence,WATCH
612793,612793,22.4,-0.11178895845385739,30.0,90.0,21.24,LOW,0.4798,0,Limited Adverse Evidence,WATCH
612815,612815,38.09,-0.021296247852984895,85.0,90.0,41.49,MEDIUM,0.1145,0,Progress Deterioration,LOW_PREDICTIVE_SIGNAL
612816,612816,39.0,-0.09283230013065269,60.0,90.0,38.21,MEDIUM,0.7115,1,Progress Stagnation,HIGH_PREDICTIVE_SIGNAL
612819,612819,100.0,-0.13135685269033343,60.0,52.1,83.16,CRITICAL,0.1379,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
612827,612827,0.0,-0.1023703362921971,10.0,90.0,1.58,LOW,0.4306,0,Limited Adverse Evidence,WATCH
612834,612834,21.63,-0.1273072944937393,30.0,90.0,20.67,LOW,0.1697,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
612845,612845,80.91,0.028310667708631554,60.0,77.1,79.62,HIGH,0.1208,0,High Cost Escalation; Progress Stagnation,LOW_PREDICTIVE_SIGNAL
612851,612851,34.3,-0.10202262295701708,60.0,90.0,34.75,MEDIUM,0.1599,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
612853,612853,0.0,0.011460808269334877,10.0,90.0,12.11,LOW,0.108,0,Anomalous Project Pattern,LOW_PREDICTIVE_SIGNAL
612855,612855,1.52,-0.020073889303133863,10.0,90.0,2.7,LOW,0.0901,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
612856,612856,0.0,-0.1359718976206657,,28.6,0.0,REVIEW_DATA,0.4275,0,Data review is required before risk escalation.,WATCH
612876,612876,57.14,-0.06064251362037398,60.0,90.0,51.58,HIGH,0.7694,1,High Expenditure Progress Gap; Progress Stagnation,HIGH_PREDICTIVE_SIGNAL
612877,612877,28.67,-0.0951166382805031,30.0,90.0,25.86,LOW,0.0764,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
612878,612878,8.95,-0.08235686696708822,30.0,77.1,11.33,LOW,0.3653,0,Limited Adverse Evidence,WATCH
612883,612883,16.75,-0.10073661249904425,30.0,90.0,17.08,LOW,0.507,1,Limited Adverse Evidence,ELEVATED
612885,612885,18.1,-0.10736935531143948,30.0,90.0,18.07,LOW,0.3031,0,Limited Adverse Evidence,WATCH
612894,612894,40.81,-0.12095330767757645,30.0,90.0,34.81,MEDIUM,0.0787,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
612898,612898,44.94,-0.11176312328405574,60.0,90.0,42.59,MEDIUM,0.4866,0,Progress Stagnation,WATCH
612916,612916,28.67,-0.12825254077077475,30.0,90.0,25.86,LOW,0.1851,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
613002,613002,57.14,-0.04830827631422174,60.0,90.0,51.58,HIGH,0.1644,0,High Expenditure Progress Gap; Progress Stagnation,LOW_PREDICTIVE_SIGNAL
613008,613008,53.62,0.1371370372414773,60.0,90.0,59.51,HIGH,0.6158,1,High Expenditure Progress Gap; Anomalous Project Pattern,ELEVATED
613013,613013,35.71,-0.11320329827578707,60.0,90.0,35.79,MEDIUM,0.1545,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
613015,613015,38.68,-0.08668343484854474,30.0,90.0,33.24,MEDIUM,0.5609,1,High Expenditure Progress Gap,ELEVATED
613785,613785,35.9,-0.07425660181524707,30.0,60.7,31.19,LOW,0.1169,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
613786,613786,44.77,-0.11015871624913254,30.0,60.7,37.73,MEDIUM,0.7781,1,Limited Adverse Evidence,HIGH_PREDICTIVE_SIGNAL
613787,613787,45.62,-0.08674932314702372,30.0,90.0,38.35,MEDIUM,0.3518,0,High Expenditure Progress Gap,WATCH
613793,613793,37.41,-0.10138962421930481,60.0,90.0,37.04,MEDIUM,0.6552,1,Progress Stagnation,ELEVATED
613794,613794,43.07,-0.09608880054375568,60.0,90.0,41.21,MEDIUM,0.7773,1,Progress Stagnation,HIGH_PREDICTIVE_SIGNAL
613798,613798,35.71,-0.11365567573310847,60.0,90.0,35.79,MEDIUM,0.6117,1,Progress Stagnation,ELEVATED
613799,613799,35.71,-0.13093396085954678,60.0,90.0,35.79,MEDIUM,0.3299,0,Progress Stagnation,WATCH
613800,613800,35.71,-0.11948993445542161,60.0,90.0,35.79,MEDIUM,0.1536,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
613801,613801,35.71,-0.12685708858593192,60.0,90.0,35.79,MEDIUM,0.5541,1,Progress Stagnation,ELEVATED
613802,613802,35.71,-0.12518683291209987,60.0,90.0,35.79,MEDIUM,0.6282,1,Progress Stagnation,ELEVATED
613803,613803,35.71,-0.09859052213440661,60.0,90.0,35.79,MEDIUM,0.4315,0,Progress Stagnation,WATCH
613804,613804,35.71,-0.09569204893793826,60.0,90.0,35.79,MEDIUM,0.782,1,Progress Stagnation,HIGH_PREDICTIVE_SIGNAL
613808,613808,35.71,-0.1303062609156418,60.0,90.0,35.79,MEDIUM,0.3698,0,Progress Stagnation,WATCH
615183,615183,39.46,-0.10703596124175258,30.0,90.0,33.81,MEDIUM,0.6588,1,Limited Adverse Evidence,ELEVATED
615184,615184,35.71,-0.12571011565314977,60.0,90.0,35.79,MEDIUM,0.5413,1,Progress Stagnation,ELEVATED
615185,615185,35.71,-0.11686863657246904,60.0,90.0,35.79,MEDIUM,0.4854,0,Progress Stagnation,WATCH
615186,615186,47.6,-0.09828689680487496,60.0,90.0,44.55,MEDIUM,0.5201,1,Progress Stagnation,ELEVATED
615187,615187,35.71,-0.0918319406645558,60.0,90.0,35.79,MEDIUM,0.5691,1,Progress Stagnation,ELEVATED
615188,615188,35.71,-0.10612341159984268,60.0,90.0,35.79,MEDIUM,0.677,1,Progress Stagnation,ELEVATED
615189,615189,47.68,-0.08933818010069355,60.0,90.0,44.61,MEDIUM,0.6406,1,Progress Stagnation,ELEVATED
615190,615190,39.38,-0.09324191161417489,60.0,90.0,38.49,MEDIUM,0.4797,0,Progress Stagnation,WATCH
615191,615191,47.86,-0.0781250349288537,60.0,90.0,44.74,MEDIUM,0.4693,0,Progress Stagnation,WATCH
615192,615192,43.91,-0.09005314849714202,60.0,90.0,41.83,MEDIUM,0.5509,1,Progress Stagnation,ELEVATED
615193,615193,68.84,-0.13344064818030948,30.0,52.1,55.46,HIGH,0.5023,1,Limited Adverse Evidence,ELEVATED
615194,615194,52.21,-0.06895371054529492,60.0,90.0,47.94,MEDIUM,0.3012,0,High Expenditure Progress Gap; Progress Stagnation,WATCH
615195,615195,35.71,-0.09408074453596682,60.0,90.0,35.79,MEDIUM,0.7745,1,Progress Stagnation,HIGH_PREDICTIVE_SIGNAL
615199,615199,33.79,-0.08512669605259321,30.0,90.0,29.63,LOW,0.6624,1,Limited Adverse Evidence,ELEVATED
615202,615202,39.58,0.04486759921620076,30.0,90.0,44.43,MEDIUM,0.7701,1,High Expenditure Progress Gap; Anomalous Project Pattern,HIGH_PREDICTIVE_SIGNAL
615206,615206,35.71,-0.09778846018899284,60.0,90.0,35.79,MEDIUM,0.3255,0,Progress Stagnation,WATCH
615327,615327,100.0,-0.13135685269033343,60.0,52.1,83.16,CRITICAL,0.1379,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
615330,615330,35.3,-0.08924447685827891,60.0,90.0,35.48,MEDIUM,0.4472,0,Progress Stagnation,WATCH
615331,615331,48.03,-0.07943405780277352,60.0,90.0,44.86,MEDIUM,0.1936,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
615332,615332,0.64,-0.0904610225364611,10.0,90.0,2.05,LOW,0.1119,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
615333,615333,0.0,-0.09634305631634349,10.0,90.0,1.58,LOW,0.2032,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
615334,615334,11.61,-0.08626316285789426,10.0,90.0,10.13,LOW,0.4296,0,Limited Adverse Evidence,WATCH
615335,615335,0.0,-0.09365013126864019,10.0,90.0,1.58,LOW,0.1794,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
615336,615336,0.0,0.0020610744887712973,10.0,77.1,12.11,LOW,0.1099,0,Anomalous Project Pattern,LOW_PREDICTIVE_SIGNAL
615337,615337,0.0,-0.05161761384879615,10.0,90.0,1.58,LOW,0.2046,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
615338,615338,0.0,-0.08063368887442274,10.0,90.0,1.58,LOW,0.1267,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
615339,615339,0.0,-0.05803440918433628,10.0,90.0,1.58,LOW,0.2242,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
615340,615340,0.0,-0.08051567323923692,10.0,90.0,1.58,LOW,0.0884,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
615342,615342,0.0,-0.05479213250100612,10.0,90.0,1.58,LOW,0.0845,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
615343,615343,16.91,-0.09111641672690035,30.0,90.0,17.2,LOW,0.3741,0,Limited Adverse Evidence,WATCH
615344,615344,0.0,-0.10154812628528792,10.0,90.0,1.58,LOW,0.1568,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
615345,615345,4.4,-0.034259606302481815,10.0,90.0,4.82,LOW,0.1235,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
615346,615346,0.0,-0.09098867219044698,10.0,90.0,1.58,LOW,0.2207,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
615347,615347,0.0,-0.05448477914790739,10.0,90.0,1.58,LOW,0.3031,0,Limited Adverse Evidence,WATCH
615349,615349,29.3,-0.10132819562259293,30.0,90.0,26.33,LOW,0.5297,1,Limited Adverse Evidence,ELEVATED
615818,615818,35.71,-0.1046096013757648,60.0,90.0,35.79,MEDIUM,0.6902,1,Progress Stagnation,ELEVATED
615820,615820,46.22,0.18842723082129165,30.0,90.0,49.32,MEDIUM,0.2835,0,High Expenditure Progress Gap; Anomalous Project Pattern,LOW_PREDICTIVE_SIGNAL
615821,615821,44.89,-0.06127114968676678,30.0,90.0,37.81,MEDIUM,0.6696,1,High Expenditure Progress Gap,ELEVATED
615822,615822,35.71,-0.08546208025648894,85.0,90.0,39.73,MEDIUM,0.4888,0,Progress Deterioration,WATCH
615843,615843,35.71,-0.09954800761462707,85.0,90.0,39.73,MEDIUM,0.7348,1,Progress Deterioration,HIGH_PREDICTIVE_SIGNAL
615857,615857,49.84,-0.10048079252902259,60.0,90.0,46.2,MEDIUM,0.4689,0,Progress Stagnation,WATCH
615858,615858,22.54,-0.12388501879906888,30.0,90.0,21.35,LOW,0.2756,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
615860,615860,35.71,-0.11908058465231242,60.0,90.0,35.79,MEDIUM,0.4865,0,Progress Stagnation,WATCH
615861,615861,46.62,-0.10874298163597357,60.0,90.0,43.83,MEDIUM,0.2825,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
615862,615862,28.67,-0.10878042760874584,30.0,90.0,25.86,LOW,0.4745,0,Limited Adverse Evidence,WATCH
615863,615863,36.07,-0.10763314974876437,60.0,90.0,36.05,MEDIUM,0.1374,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
615865,615865,28.67,-0.12975272606282717,30.0,90.0,25.86,LOW,0.4285,0,Limited Adverse Evidence,WATCH
615914,615914,34.66,-0.09682359395911422,60.0,90.0,35.01,MEDIUM,0.7267,1,Progress Stagnation,HIGH_PREDICTIVE_SIGNAL
615915,615915,13.33,-0.06746909669218326,10.0,77.1,11.4,LOW,0.248,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
615916,615916,37.47,-0.08878032438367456,60.0,90.0,37.08,MEDIUM,0.3652,0,Progress Stagnation,WATCH
615917,615917,35.71,-0.0889238733677532,60.0,90.0,35.79,MEDIUM,0.421,0,Progress Stagnation,WATCH
615918,615918,34.94,-0.10012335142909634,60.0,90.0,35.22,MEDIUM,0.5275,1,Progress Stagnation,ELEVATED
615919,615919,35.71,-0.10747765251494906,60.0,90.0,35.79,MEDIUM,0.69,1,Progress Stagnation,ELEVATED
615982,615982,35.71,-0.12904996077960118,60.0,90.0,35.79,MEDIUM,0.3294,0,Progress Stagnation,WATCH
616044,616044,28.25,-0.12566620148152957,30.0,90.0,25.55,LOW,0.1485,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
616050,616050,35.71,-0.11406499527046249,60.0,90.0,35.79,MEDIUM,0.1298,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
616221,616221,35.71,-0.08494308975970782,30.0,57.9,31.05,LOW,0.0299,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
616223,616223,35.71,-0.12696336184367052,60.0,90.0,35.79,MEDIUM,0.2666,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
616225,616225,35.71,-0.08716239467987386,60.0,90.0,35.79,MEDIUM,0.0905,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
616226,616226,11.92,-0.08757098779848932,30.0,90.0,13.52,LOW,0.1337,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
616227,616227,35.71,-0.08419680496777954,60.0,90.0,35.79,MEDIUM,0.0611,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
616229,616229,35.5,-0.08942832495155889,60.0,90.0,35.63,MEDIUM,0.3585,0,Progress Stagnation,WATCH
616230,616230,35.64,-0.08382284943724255,60.0,90.0,35.73,MEDIUM,0.1549,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
616231,616231,24.73,-0.0982759056767889,30.0,90.0,22.96,LOW,0.3139,0,Limited Adverse Evidence,WATCH
616232,616232,5.0,-0.10542066440408271,30.0,90.0,8.42,LOW,0.5317,1,Limited Adverse Evidence,ELEVATED
616233,616233,30.64,-0.07295380857830985,30.0,90.0,27.31,LOW,0.4442,0,High Expenditure Progress Gap,WATCH
616234,616234,35.71,-0.00559926417486406,85.0,90.0,39.73,MEDIUM,0.7437,1,Progress Deterioration,HIGH_PREDICTIVE_SIGNAL
616235,616235,0.0,-0.1337008887481288,,28.6,0.0,REVIEW_DATA,0.3658,0,Data review is required before risk escalation.,WATCH
616236,616236,35.71,-0.10250092637415531,85.0,90.0,39.73,MEDIUM,0.7247,1,Progress Deterioration,HIGH_PREDICTIVE_SIGNAL
616253,616253,35.64,-0.08856261209189731,60.0,90.0,35.73,MEDIUM,0.6242,1,Progress Stagnation,ELEVATED
616254,616254,4.72,-0.10977143517981708,30.0,90.0,8.21,LOW,0.2138,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
616586,616586,21.63,-0.08471932819191014,30.0,90.0,20.67,LOW,0.194,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
616587,616587,100.0,-0.08114315128724203,60.0,60.7,83.16,CRITICAL,0.1073,0,Progress Stagnation,LOW_PREDICTIVE_SIGNAL
616588,616588,21.63,-0.08437240051326489,30.0,90.0,20.67,LOW,0.0966,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
616594,616594,7.54,-0.09745402059673763,30.0,90.0,10.29,LOW,0.2852,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
616600,616600,57.14,0.29032807875876077,60.0,90.0,62.1,HIGH,0.2347,0,High Expenditure Progress Gap; Anomalous Project Pattern,LOW_PREDICTIVE_SIGNAL
616604,616604,28.67,-0.12401371766643254,30.0,90.0,25.86,LOW,0.0824,0,Limited Adverse Evidence,LOW_PREDICTIVE_SIGNAL
616605,616605,0.0,-0.09190801824350231,10.0,90.0,1.58,LOW,0.5667,1,Limited Adverse Evidence,ELEVATED
616611,616611,21.63,-0.12828023468933514,30.0,90.0,20.67,LOW,0.3732,0,Limited Adverse Evidence,WATCH
